party id,num parties,db l1,db l2,wall time,comp time,upload (byte),download (byte)
2, 3, 16384, 8192, 99.98708ms, 7.111ms, 16912, 16900
2, 3, 16384, 8192, 76.661993ms, 5.334ms, 16900, 16900
1, 3, 16384, 8192, 76.673635ms, 5.243ms, 16900, 16900
0, 3, 16384, 8192, 77.162689ms, 5.136ms, 16900, 16900
0, 3, 16384, 8192, 73.900476ms, 2.69ms, 16900, 16900
1, 3, 16384, 8192, 73.916958ms, 2.619ms, 16900, 16900
2, 3, 16384, 8192, 73.933639ms, 2.787ms, 16900, 16900
0, 3, 16384, 8192, 76.922725ms, 5.163ms, 16900, 16900
1, 3, 16384, 8192, 76.885705ms, 4.971ms, 16900, 16900
2, 3, 16384, 8192, 76.896596ms, 5.184ms, 16900, 16900
0, 3, 16384, 8192, 77.683613ms, 5.136ms, 16900, 16900
2, 3, 16384, 8192, 77.640522ms, 5.354ms, 16900, 16900
1, 3, 16384, 8192, 77.678494ms, 5.112ms, 16900, 16900
0, 3, 32768, 32768, 105.236537ms, 17.336ms, 49852, 49864
2, 3, 32768, 32768, 110.741479ms, 17.36ms, 49864, 49852
1, 3, 32768, 32768, 88.631607ms, 16.723ms, 49858, 49858
0, 3, 32768, 32768, 88.47769ms, 16.373ms, 49852, 49852
1, 3, 32768, 32768, 88.347584ms, 16.215ms, 49852, 49852
2, 3, 32768, 32768, 88.457071ms, 16.091ms, 49852, 49852
2, 3, 32768, 32768, 87.792961ms, 16.221ms, 49852, 49852
0, 3, 32768, 32768, 87.813238ms, 16.243ms, 49852, 49852
1, 3, 32768, 32768, 87.807899ms, 16.327ms, 49852, 49852
2, 3, 32768, 32768, 87.265192ms, 14.706ms, 49852, 49852
0, 3, 32768, 32768, 87.265232ms, 14.67ms, 49852, 49852
1, 3, 32768, 32768, 87.255493ms, 14.93ms, 49852, 49852
2, 3, 32768, 32768, 87.251847ms, 14.524ms, 49852, 49852
1, 3, 32768, 32768, 87.24244ms, 14.667ms, 49852, 49852
0, 3, 32768, 32768, 87.27419ms, 14.479ms, 49852, 49852
1, 3, 32768, 16384, 85.365495ms, 13.583ms, 33402, 33402
0, 3, 32768, 16384, 104.281756ms, 13.688ms, 33396, 33408
2, 3, 32768, 16384, 105.945819ms, 13.455ms, 33408, 33396
1, 3, 32768, 16384, 84.017989ms, 11.503ms, 33396, 33396
2, 3, 32768, 16384, 84.011317ms, 11.58ms, 33396, 33396
0, 3, 32768, 16384, 84.01311ms, 11.593ms, 33396, 33396
0, 3, 32768, 16384, 82.002653ms, 10.713ms, 33396, 33396
1, 3, 32768, 16384, 82.037139ms, 10.946ms, 33396, 33396
2, 3, 32768, 16384, 82.034484ms, 10.774ms, 33396, 33396
0, 3, 32768, 16384, 83.860612ms, 11.489ms, 33396, 33396
1, 3, 32768, 16384, 83.855592ms, 11.59ms, 33396, 33396
2, 3, 32768, 16384, 83.844862ms, 11.543ms, 33396, 33396
1, 3, 32768, 16384, 83.978391ms, 11.757ms, 33396, 33396
0, 3, 32768, 16384, 83.983701ms, 11.78ms, 33396, 33396
2, 3, 32768, 16384, 83.962621ms, 11.857ms, 33396, 33396
2, 4, 128, 128, 64.618313ms, 4.303ms, 642, 636
0, 4, 128, 128, 105.301604ms, 3.417ms, 630, 648
3, 4, 128, 128, 87.232029ms, 3.669ms, 648, 630
1, 4, 128, 128, 84.822018ms, 3.295ms, 636, 642
0, 4, 128, 128, 62.765233ms, 1.536ms, 630, 630
3, 4, 128, 128, 62.651759ms, 1.408ms, 630, 630
1, 4, 128, 128, 62.632893ms, 1.345ms, 630, 630
2, 4, 128, 128, 63.17699ms, 1.538ms, 630, 630
1, 4, 128, 128, 63.80678ms, 1.557ms, 630, 630
2, 4, 128, 128, 63.791781ms, 1.756ms, 630, 630
3, 4, 128, 128, 63.831837ms, 1.684ms, 630, 630
0, 4, 128, 128, 63.837717ms, 1.755ms, 630, 630
0, 4, 128, 128, 61.746289ms, 859µs, 630, 630
1, 4, 128, 128, 61.938552ms, 955µs, 630, 630
3, 4, 128, 128, 61.783318ms, 1.394ms, 630, 630
2, 4, 128, 128, 61.886824ms, 1.099ms, 630, 630
1, 4, 128, 128, 62.887845ms, 1.305ms, 630, 630
2, 4, 128, 128, 62.82671ms, 1.431ms, 630, 630
0, 4, 128, 128, 62.898605ms, 1.381ms, 630, 630
3, 4, 128, 128, 62.842028ms, 1.388ms, 630, 630
1, 4, 128, 64, 87.667611ms, 3.779ms, 528, 534
3, 4, 128, 64, 88.702013ms, 5.14ms, 540, 522
2, 4, 128, 64, 66.5768ms, 4.526ms, 534, 528
0, 4, 128, 64, 107.250743ms, 4.103ms, 522, 540
1, 4, 128, 64, 63.437801ms, 1.319ms, 522, 522
3, 4, 128, 64, 63.433692ms, 1.47ms, 522, 522
0, 4, 128, 64, 63.446958ms, 1.584ms, 522, 522
2, 4, 128, 64, 63.488005ms, 1.656ms, 522, 522
1, 4, 128, 64, 62.464192ms, 1.23ms, 522, 522
3, 4, 128, 64, 62.459333ms, 1.305ms, 522, 522
0, 4, 128, 64, 62.188652ms, 1.252ms, 522, 522
2, 4, 128, 64, 62.205694ms, 1.417ms, 522, 522
1, 4, 128, 64, 63.483176ms, 1.488ms, 522, 522
3, 4, 128, 64, 63.478667ms, 1.472ms, 522, 522
0, 4, 128, 64, 63.502673ms, 1.288ms, 522, 522
2, 4, 128, 64, 63.440496ms, 1.562ms, 522, 522
1, 4, 128, 64, 63.822024ms, 1.508ms, 522, 522
3, 4, 128, 64, 63.82485ms, 1.401ms, 522, 522
0, 4, 128, 64, 63.824359ms, 1.322ms, 522, 522
2, 4, 128, 64, 63.821373ms, 1.59ms, 522, 522
0, 4, 256, 256, 105.453392ms, 4.826ms, 945, 963
2, 4, 256, 256, 66.174418ms, 3.21ms, 957, 951
3, 4, 256, 256, 87.638305ms, 3.649ms, 963, 945
1, 4, 256, 256, 85.510868ms, 4.413ms, 951, 957
2, 4, 256, 256, 61.966271ms, 882µs, 945, 945
3, 4, 256, 256, 61.962714ms, 951µs, 945, 945
1, 4, 256, 256, 61.894355ms, 1.131ms, 945, 945
0, 4, 256, 256, 62.089384ms, 1.22ms, 945, 945
3, 4, 256, 256, 63.213858ms, 1.686ms, 945, 945
2, 4, 256, 256, 63.239646ms, 1.597ms, 945, 945
0, 4, 256, 256, 63.044298ms, 1.782ms, 945, 945
1, 4, 256, 256, 63.067762ms, 1.659ms, 945, 945
0, 4, 256, 256, 62.808272ms, 1.447ms, 945, 945
2, 4, 256, 256, 62.821647ms, 1.378ms, 945, 945
3, 4, 256, 256, 62.821777ms, 1.419ms, 945, 945
1, 4, 256, 256, 62.82816ms, 1.485ms, 945, 945
2, 4, 256, 256, 63.940518ms, 1.479ms, 945, 945
3, 4, 256, 256, 63.935599ms, 1.524ms, 945, 945
1, 4, 256, 256, 63.913067ms, 1.565ms, 945, 945
0, 4, 256, 256, 64.008086ms, 1.645ms, 945, 945
0, 4, 256, 128, 107.155248ms, 4.184ms, 738, 756
3, 4, 256, 128, 87.635708ms, 3.975ms, 756, 738
1, 4, 256, 128, 86.318591ms, 4.858ms, 744, 750
2, 4, 256, 128, 66.464661ms, 4.548ms, 750, 744
0, 4, 256, 128, 62.023588ms, 1.248ms, 738, 738
1, 4, 256, 128, 61.893552ms, 1.483ms, 738, 738
3, 4, 256, 128, 62.332781ms, 1.264ms, 738, 738
2, 4, 256, 128, 62.011424ms, 1.098ms, 738, 738
3, 4, 256, 128, 62.37426ms, 1.138ms, 738, 738
0, 4, 256, 128, 62.65008ms, 1.258ms, 738, 738
2, 4, 256, 128, 62.319566ms, 1.406ms, 738, 738
1, 4, 256, 128, 62.641023ms, 1.301ms, 738, 738
0, 4, 256, 128, 63.745979ms, 1.614ms, 738, 738
3, 4, 256, 128, 63.750829ms, 1.562ms, 738, 738
2, 4, 256, 128, 63.749576ms, 1.663ms, 738, 738
1, 4, 256, 128, 63.736311ms, 1.67ms, 738, 738
3, 4, 256, 128, 63.749796ms, 1.719ms, 738, 738
0, 4, 256, 128, 63.765175ms, 1.756ms, 738, 738
2, 4, 256, 128, 63.723556ms, 1.742ms, 738, 738
1, 4, 256, 128, 63.720431ms, 1.72ms, 738, 738
3, 4, 512, 512, 99.413091ms, 4.324ms, 1605, 1587
1, 4, 512, 512, 98.671571ms, 4.52ms, 1593, 1599
2, 4, 512, 512, 77.008175ms, 4.976ms, 1599, 1593
0, 4, 512, 512, 119.344658ms, 5.322ms, 1587, 1605
0, 4, 512, 512, 73.982723ms, 1.769ms, 1587, 1587
2, 4, 512, 512, 74.044941ms, 1.798ms, 1587, 1587
1, 4, 512, 512, 74.059299ms, 1.676ms, 1587, 1587
3, 4, 512, 512, 74.085598ms, 1.71ms, 1587, 1587
1, 4, 512, 512, 73.494226ms, 1.55ms, 1587, 1587
3, 4, 512, 512, 73.483556ms, 1.522ms, 1587, 1587
2, 4, 512, 512, 73.504566ms, 1.648ms, 1587, 1587
0, 4, 512, 512, 73.531436ms, 1.63ms, 1587, 1587
0, 4, 512, 512, 73.487553ms, 1.769ms, 1587, 1587
2, 4, 512, 512, 73.499545ms, 1.76ms, 1587, 1587
1, 4, 512, 512, 73.520165ms, 1.746ms, 1587, 1587
3, 4, 512, 512, 73.531946ms, 1.769ms, 1587, 1587
0, 4, 512, 512, 73.465722ms, 1.857ms, 1587, 1587
3, 4, 512, 512, 73.427179ms, 1.732ms, 1587, 1587
2, 4, 512, 512, 73.453419ms, 1.836ms, 1587, 1587
1, 4, 512, 512, 73.443209ms, 1.838ms, 1587, 1587
1, 4, 512, 256, 97.297393ms, 3.987ms, 1191, 1197
0, 4, 512, 256, 117.214344ms, 4.369ms, 1185, 1203
3, 4, 512, 256, 98.948909ms, 5.31ms, 1203, 1185
2, 4, 512, 256, 76.730243ms, 4.864ms, 1197, 1191
1, 4, 512, 256, 74.018496ms, 1.872ms, 1185, 1185
0, 4, 512, 256, 73.971997ms, 1.775ms, 1185, 1185
2, 4, 512, 256, 73.894501ms, 1.817ms, 1185, 1185
3, 4, 512, 256, 73.944495ms, 2.036ms, 1185, 1185
1, 4, 512, 256, 72.45787ms, 1.582ms, 1185, 1185
0, 4, 512, 256, 72.448322ms, 1.501ms, 1185, 1185
3, 4, 512, 256, 72.419026ms, 1.673ms, 1185, 1185
2, 4, 512, 256, 72.437211ms, 1.584ms, 1185, 1185
1, 4, 512, 256, 74.792827ms, 1.785ms, 1185, 1185
0, 4, 512, 256, 74.782878ms, 1.739ms, 1185, 1185
2, 4, 512, 256, 74.798718ms, 1.824ms, 1185, 1185
3, 4, 512, 256, 74.836279ms, 1.978ms, 1185, 1185
1, 4, 512, 256, 74.140957ms, 1.818ms, 1185, 1185
3, 4, 512, 256, 74.096594ms, 1.985ms, 1185, 1185
0, 4, 512, 256, 74.141839ms, 2.012ms, 1185, 1185
2, 4, 512, 256, 74.144834ms, 2.05ms, 1185, 1185
0, 4, 1024, 1024, 116.875182ms, 5.877ms, 2775, 2793
3, 4, 1024, 1024, 100.132297ms, 4.25ms, 2793, 2775
2, 4, 1024, 1024, 77.085055ms, 4.009ms, 2787, 2781
1, 4, 1024, 1024, 97.916996ms, 4.312ms, 2781, 2787
2, 4, 1024, 1024, 73.703916ms, 1.851ms, 2775, 2775
1, 4, 1024, 1024, 73.596502ms, 1.811ms, 2775, 2775
0, 4, 1024, 1024, 74.168582ms, 1.88ms, 2775, 2775
3, 4, 1024, 1024, 73.744792ms, 1.805ms, 2775, 2775
2, 4, 1024, 1024, 73.55258ms, 1.516ms, 2775, 2775
3, 4, 1024, 1024, 73.507725ms, 1.454ms, 2775, 2775
1, 4, 1024, 1024, 73.5421ms, 1.418ms, 2775, 2775
0, 4, 1024, 1024, 73.529936ms, 1.661ms, 2775, 2775
2, 4, 1024, 1024, 72.958228ms, 1.569ms, 2775, 2775
3, 4, 1024, 1024, 72.952788ms, 1.456ms, 2775, 2775
1, 4, 1024, 1024, 72.960592ms, 1.615ms, 2775, 2775
0, 4, 1024, 1024, 72.960042ms, 1.854ms, 2775, 2775
3, 4, 1024, 1024, 74.708411ms, 1.874ms, 2775, 2775
1, 4, 1024, 1024, 74.662965ms, 1.927ms, 2775, 2775
2, 4, 1024, 1024, 74.720844ms, 1.974ms, 2775, 2775
0, 4, 1024, 1024, 74.666632ms, 2.108ms, 2775, 2775
0, 4, 1024, 512, 116.620393ms, 5.315ms, 1989, 2007
1, 4, 1024, 512, 96.964129ms, 4.482ms, 1995, 2001
2, 4, 1024, 512, 77.236462ms, 4.105ms, 2001, 1995
3, 4, 1024, 512, 98.31561ms, 4.302ms, 2007, 1989
3, 4, 1024, 512, 73.525458ms, 1.759ms, 1989, 1989
2, 4, 1024, 512, 73.532742ms, 1.849ms, 1989, 1989
1, 4, 1024, 512, 73.629255ms, 1.742ms, 1989, 1989
0, 4, 1024, 512, 73.876321ms, 1.987ms, 1989, 1989
3, 4, 1024, 512, 72.903272ms, 1.465ms, 1989, 1989
1, 4, 1024, 512, 72.893574ms, 1.411ms, 1989, 1989
2, 4, 1024, 512, 72.896971ms, 1.439ms, 1989, 1989
0, 4, 1024, 512, 72.892883ms, 1.693ms, 1989, 1989
3, 4, 1024, 512, 74.387459ms, 1.808ms, 1989, 1989
2, 4, 1024, 512, 74.376778ms, 1.891ms, 1989, 1989
1, 4, 1024, 512, 74.382429ms, 1.887ms, 1989, 1989
0, 4, 1024, 512, 74.367741ms, 2.102ms, 1989, 1989
3, 4, 1024, 512, 74.765772ms, 1.937ms, 1989, 1989
2, 4, 1024, 512, 74.760032ms, 2.039ms, 1989, 1989
1, 4, 1024, 512, 74.755864ms, 2.004ms, 1989, 1989
0, 4, 1024, 512, 74.743591ms, 2.232ms, 1989, 1989
3, 4, 2048, 2048, 98.579772ms, 5.265ms, 5157, 5139
0, 4, 2048, 2048, 117.640494ms, 4.395ms, 5139, 5157
1, 4, 2048, 2048, 97.501207ms, 4.259ms, 5145, 5151
2, 4, 2048, 2048, 77.039451ms, 4.816ms, 5151, 5145
1, 4, 2048, 2048, 73.126388ms, 1.644ms, 5139, 5139
0, 4, 2048, 2048, 73.20141ms, 1.66ms, 5139, 5139
2, 4, 2048, 2048, 72.988087ms, 1.86ms, 5139, 5139
3, 4, 2048, 2048, 73.367815ms, 1.67ms, 5139, 5139
3, 4, 2048, 2048, 72.008872ms, 1.642ms, 5139, 5139
0, 4, 2048, 2048, 72.060238ms, 1.676ms, 5139, 5139
2, 4, 2048, 2048, 72.011877ms, 1.707ms, 5139, 5139
1, 4, 2048, 2048, 72.059597ms, 1.589ms, 5139, 5139
3, 4, 2048, 2048, 74.544194ms, 1.899ms, 5139, 5139
1, 4, 2048, 2048, 74.524297ms, 2.102ms, 5139, 5139
2, 4, 2048, 2048, 74.525469ms, 2.095ms, 5139, 5139
0, 4, 2048, 2048, 74.550897ms, 2.06ms, 5139, 5139
3, 4, 2048, 2048, 74.555436ms, 1.886ms, 5139, 5139
1, 4, 2048, 2048, 74.524277ms, 2.061ms, 5139, 5139
2, 4, 2048, 2048, 74.52581ms, 2.036ms, 5139, 5139
0, 4, 2048, 2048, 74.523596ms, 2.04ms, 5139, 5139
1, 4, 2048, 1024, 97.004045ms, 4.903ms, 3579, 3585
0, 4, 2048, 1024, 116.945853ms, 5.062ms, 3573, 3591
3, 4, 2048, 1024, 97.832137ms, 4.834ms, 3591, 3573
2, 4, 2048, 1024, 77.22739ms, 4.045ms, 3585, 3579
0, 4, 2048, 1024, 73.888762ms, 1.865ms, 3573, 3573
2, 4, 2048, 1024, 73.591942ms, 1.741ms, 3573, 3573
3, 4, 2048, 1024, 73.883171ms, 1.84ms, 3573, 3573
1, 4, 2048, 1024, 73.918899ms, 1.91ms, 3573, 3573
1, 4, 2048, 1024, 72.553232ms, 1.599ms, 3573, 3573
0, 4, 2048, 1024, 72.596595ms, 1.463ms, 3573, 3573
2, 4, 2048, 1024, 72.594681ms, 1.525ms, 3573, 3573
3, 4, 2048, 1024, 72.653863ms, 1.516ms, 3573, 3573
1, 4, 2048, 1024, 73.048978ms, 1.73ms, 3573, 3573
2, 4, 2048, 1024, 73.03972ms, 1.677ms, 3573, 3573
3, 4, 2048, 1024, 72.946004ms, 1.797ms, 3573, 3573
0, 4, 2048, 1024, 73.059989ms, 2.03ms, 3573, 3573
1, 4, 2048, 1024, 74.224265ms, 1.853ms, 3573, 3573
2, 4, 2048, 1024, 74.219096ms, 1.73ms, 3573, 3573
3, 4, 2048, 1024, 74.188257ms, 1.967ms, 3573, 3573
0, 4, 2048, 1024, 74.20066ms, 1.919ms, 3573, 3573
1, 4, 4096, 4096, 96.259983ms, 5.863ms, 9816, 9822
2, 4, 4096, 4096, 77.215688ms, 4.29ms, 9822, 9816
3, 4, 4096, 4096, 98.332322ms, 4.829ms, 9828, 9810
0, 4, 4096, 4096, 116.637052ms, 5.07ms, 9810, 9828
2, 4, 4096, 4096, 72.731869ms, 2.076ms, 9810, 9810
0, 4, 4096, 4096, 72.637891ms, 2.106ms, 9810, 9810
1, 4, 4096, 4096, 73.158334ms, 2.238ms, 9810, 9810
3, 4, 4096, 4096, 72.698426ms, 2.004ms, 9810, 9810
1, 4, 4096, 4096, 73.210282ms, 2.136ms, 9810, 9810
2, 4, 4096, 4096, 73.297557ms, 2.028ms, 9810, 9810
3, 4, 4096, 4096, 73.216054ms, 2.074ms, 9810, 9810
0, 4, 4096, 4096, 73.250428ms, 2.001ms, 9810, 9810
1, 4, 4096, 4096, 74.555437ms, 2.171ms, 9810, 9810
2, 4, 4096, 4096, 74.525661ms, 2.148ms, 9810, 9810
3, 4, 4096, 4096, 74.508228ms, 2.362ms, 9810, 9810
0, 4, 4096, 4096, 74.507366ms, 2.542ms, 9810, 9810
0, 4, 4096, 4096, 73.620619ms, 2.41ms, 9810, 9810
2, 4, 4096, 4096, 73.639636ms, 2.318ms, 9810, 9810
3, 4, 4096, 4096, 73.670654ms, 2.564ms, 9810, 9810
1, 4, 4096, 4096, 73.693417ms, 2.409ms, 9810, 9810
3, 4, 4096, 2048, 96.914413ms, 4.322ms, 6723, 6705
2, 4, 4096, 2048, 76.481336ms, 4.062ms, 6717, 6711
0, 4, 4096, 2048, 116.57825ms, 5.213ms, 6705, 6723
1, 4, 4096, 2048, 96.106619ms, 5.309ms, 6711, 6717
1, 4, 4096, 2048, 73.595694ms, 2.332ms, 6705, 6705
0, 4, 4096, 2048, 73.600993ms, 2.219ms, 6705, 6705
2, 4, 4096, 2048, 73.629567ms, 2.196ms, 6705, 6705
3, 4, 4096, 2048, 73.679632ms, 2.043ms, 6705, 6705
0, 4, 4096, 2048, 72.2689ms, 1.564ms, 6705, 6705
1, 4, 4096, 2048, 72.320327ms, 1.546ms, 6705, 6705
2, 4, 4096, 2048, 72.290721ms, 1.533ms, 6705, 6705
3, 4, 4096, 2048, 72.287735ms, 1.516ms, 6705, 6705
0, 4, 4096, 2048, 74.529565ms, 2.027ms, 6705, 6705
1, 4, 4096, 2048, 74.513926ms, 2.355ms, 6705, 6705
2, 4, 4096, 2048, 74.5058ms, 2.277ms, 6705, 6705
3, 4, 4096, 2048, 74.498677ms, 2.186ms, 6705, 6705
0, 4, 4096, 2048, 73.803084ms, 1.965ms, 6705, 6705
2, 4, 4096, 2048, 73.746357ms, 2.322ms, 6705, 6705
1, 4, 4096, 2048, 73.775472ms, 2.302ms, 6705, 6705
3, 4, 4096, 2048, 73.766295ms, 2.173ms, 6705, 6705
3, 4, 8192, 8192, 98.626588ms, 5.723ms, 19164, 19146
0, 4, 8192, 8192, 117.23498ms, 5.001ms, 19146, 19164
1, 4, 8192, 8192, 96.454362ms, 4.813ms, 19152, 19158
2, 4, 8192, 8192, 76.59832ms, 4.481ms, 19158, 19152
3, 4, 8192, 8192, 75.562486ms, 3.775ms, 19146, 19146
1, 4, 8192, 8192, 75.237623ms, 3.766ms, 19146, 19146
0, 4, 8192, 8192, 75.245378ms, 4.157ms, 19146, 19146
2, 4, 8192, 8192, 75.221733ms, 4.187ms, 19146, 19146
2, 4, 8192, 8192, 74.135066ms, 2.297ms, 19146, 19146
1, 4, 8192, 8192, 74.188477ms, 2.326ms, 19146, 19146
0, 4, 8192, 8192, 74.141178ms, 2.478ms, 19146, 19146
3, 4, 8192, 8192, 74.246756ms, 2.297ms, 19146, 19146
1, 4, 8192, 8192, 75.65487ms, 4.032ms, 19146, 19146
2, 4, 8192, 8192, 75.665421ms, 4.065ms, 19146, 19146
0, 4, 8192, 8192, 75.604185ms, 4.286ms, 19146, 19146
3, 4, 8192, 8192, 75.59633ms, 4.09ms, 19146, 19146
0, 4, 8192, 8192, 76.1103ms, 4.23ms, 19146, 19146
1, 4, 8192, 8192, 76.147791ms, 4.127ms, 19146, 19146
2, 4, 8192, 8192, 76.139335ms, 4.071ms, 19146, 19146
3, 4, 8192, 8192, 76.109559ms, 4.261ms, 19146, 19146
2, 4, 8192, 4096, 77.681364ms, 5.018ms, 12954, 12948
3, 4, 8192, 4096, 99.050359ms, 6.67ms, 12960, 12942
1, 4, 8192, 4096, 96.558099ms, 6.598ms, 12948, 12954
0, 4, 8192, 4096, 116.674713ms, 5.326ms, 12942, 12960
2, 4, 8192, 4096, 74.582487ms, 2.753ms, 12942, 12942
1, 4, 8192, 4096, 74.549656ms, 2.975ms, 12942, 12942
0, 4, 8192, 4096, 74.587236ms, 2.851ms, 12942, 12942
3, 4, 8192, 4096, 74.934261ms, 2.944ms, 12942, 12942
0, 4, 8192, 4096, 73.912236ms, 2.563ms, 12942, 12942
1, 4, 8192, 4096, 73.922786ms, 2.468ms, 12942, 12942
2, 4, 8192, 4096, 73.931381ms, 2.632ms, 12942, 12942
3, 4, 8192, 4096, 73.621438ms, 2.695ms, 12942, 12942
0, 4, 8192, 4096, 75.357505ms, 2.927ms, 12942, 12942
1, 4, 8192, 4096, 75.347255ms, 2.85ms, 12942, 12942
2, 4, 8192, 4096, 75.335102ms, 2.888ms, 12942, 12942
3, 4, 8192, 4096, 75.325063ms, 3.083ms, 12942, 12942
0, 4, 8192, 4096, 73.98169ms, 2.905ms, 12942, 12942
1, 4, 8192, 4096, 73.972063ms, 2.856ms, 12942, 12942
2, 4, 8192, 4096, 73.964388ms, 3.006ms, 12942, 12942
3, 4, 8192, 4096, 73.944691ms, 3.175ms, 12942, 12942
3, 4, 16384, 16384, 103.199898ms, 13.259ms, 37716, 37698
2, 4, 16384, 16384, 84.500153ms, 12.06ms, 37710, 37704
1, 4, 16384, 16384, 105.464508ms, 12.458ms, 37704, 37710
0, 4, 16384, 16384, 124.219467ms, 12.271ms, 37698, 37716
3, 4, 16384, 16384, 80.879587ms, 9.942ms, 37698, 37698
2, 4, 16384, 16384, 80.374083ms, 9.778ms, 37698, 37698
0, 4, 16384, 16384, 80.333367ms, 9.93ms, 37698, 37698
1, 4, 16384, 16384, 80.374825ms, 9.899ms, 37698, 37698
0, 4, 16384, 16384, 80.071412ms, 9.22ms, 37698, 37698
2, 4, 16384, 16384, 80.081341ms, 9.352ms, 37698, 37698
3, 4, 16384, 16384, 80.130193ms, 9.405ms, 37698, 37698
1, 4, 16384, 16384, 79.898396ms, 9.276ms, 37698, 37698
2, 4, 16384, 16384, 82.96565ms, 9.944ms, 37698, 37698
3, 4, 16384, 16384, 82.902902ms, 10.051ms, 37698, 37698
1, 4, 16384, 16384, 82.917409ms, 10.078ms, 37698, 37698
0, 4, 16384, 16384, 82.99245ms, 10.07ms, 37698, 37698
3, 4, 16384, 16384, 82.125903ms, 10.255ms, 37698, 37698
0, 4, 16384, 16384, 82.070259ms, 10.281ms, 37698, 37698
1, 4, 16384, 16384, 82.101548ms, 10.336ms, 37698, 37698
2, 4, 16384, 16384, 83.692296ms, 10.277ms, 37698, 37698
3, 4, 16384, 8192, 103.269444ms, 8.488ms, 25368, 25350
2, 4, 16384, 8192, 81.132756ms, 8.682ms, 25362, 25356
0, 4, 16384, 8192, 119.865076ms, 8.897ms, 25350, 25368
1, 4, 16384, 8192, 100.430542ms, 7.945ms, 25356, 25362
3, 4, 16384, 8192, 78.046106ms, 6.161ms, 25350, 25350
0, 4, 16384, 8192, 78.036509ms, 6.035ms, 25350, 25350
2, 4, 16384, 8192, 78.039865ms, 6.331ms, 25350, 25350
1, 4, 16384, 8192, 78.021831ms, 6.342ms, 25350, 25350
0, 4, 16384, 8192, 73.720234ms, 2.817ms, 25350, 25350
2, 4, 16384, 8192, 73.715695ms, 2.876ms, 25350, 25350
3, 4, 16384, 8192, 73.752114ms, 3.011ms, 25350, 25350
1, 4, 16384, 8192, 74.040367ms, 2.866ms, 25350, 25350
0, 4, 16384, 8192, 78.948599ms, 6.155ms, 25350, 25350
3, 4, 16384, 8192, 78.902842ms, 6.599ms, 25350, 25350
1, 4, 16384, 8192, 78.500083ms, 6.342ms, 25350, 25350
2, 4, 16384, 8192, 78.958647ms, 6.743ms, 25350, 25350
2, 4, 16384, 8192, 79.722679ms, 6.531ms, 25350, 25350
3, 4, 16384, 8192, 79.747276ms, 6.444ms, 25350, 25350
0, 4, 16384, 8192, 80.431225ms, 6.461ms, 25350, 25350
1, 4, 16384, 8192, 80.382022ms, 6.365ms, 25350, 25350
2, 4, 32768, 32768, 91.889557ms, 19.171ms, 74790, 74784
3, 4, 32768, 32768, 113.914864ms, 19.221ms, 74796, 74778
0, 4, 32768, 32768, 125.841546ms, 18.906ms, 74778, 74796
1, 4, 32768, 32768, 112.165627ms, 19.09ms, 74784, 74790
2, 4, 32768, 32768, 83.069779ms, 11.778ms, 74778, 74778
0, 4, 32768, 32768, 83.05958ms, 11.67ms, 74778, 74778
3, 4, 32768, 32768, 83.076833ms, 11.792ms, 74778, 74778
1, 4, 32768, 32768, 83.06444ms, 11.644ms, 74778, 74778
3, 4, 32768, 32768, 87.663836ms, 16.669ms, 74778, 74778
0, 4, 32768, 32768, 87.69269ms, 16.607ms, 74778, 74778
1, 4, 32768, 32768, 87.683533ms, 16.484ms, 74778, 74778
2, 4, 32768, 32768, 87.713961ms, 16.73ms, 74778, 74778
2, 4, 32768, 32768, 89.28782ms, 17.193ms, 74778, 74778
3, 4, 32768, 32768, 89.353895ms, 17.316ms, 74778, 74778
1, 4, 32768, 32768, 89.330891ms, 16.948ms, 74778, 74778
0, 4, 32768, 32768, 89.299192ms, 17.366ms, 74778, 74778
3, 4, 32768, 32768, 89.280744ms, 17.09ms, 74778, 74778
2, 4, 32768, 32768, 89.399158ms, 17.281ms, 74778, 74778
0, 4, 32768, 32768, 89.380483ms, 17.392ms, 74778, 74778
1, 4, 32768, 32768, 89.493485ms, 17.274ms, 74778, 74778
0, 4, 32768, 16384, 119.757472ms, 15.644ms, 50094, 50112
2, 4, 32768, 16384, 86.585152ms, 14.519ms, 50106, 50100
1, 4, 32768, 16384, 107.082232ms, 14.411ms, 50100, 50106
3, 4, 32768, 16384, 106.780112ms, 14.651ms, 50112, 50094
0, 4, 32768, 16384, 83.493819ms, 12.302ms, 50094, 50094
2, 4, 32768, 16384, 83.010178ms, 12.28ms, 50094, 50094
3, 4, 32768, 16384, 82.863781ms, 12.239ms, 50094, 50094
1, 4, 32768, 16384, 82.891604ms, 12.511ms, 50094, 50094
2, 4, 32768, 16384, 84.738022ms, 12.61ms, 50094, 50094
0, 4, 32768, 16384, 84.847297ms, 12.65ms, 50094, 50094
3, 4, 32768, 16384, 84.712574ms, 12.577ms, 50094, 50094
1, 4, 32768, 16384, 84.688689ms, 12.807ms, 50094, 50094
2, 4, 32768, 16384, 85.362719ms, 12.727ms, 50094, 50094
1, 4, 32768, 16384, 85.337131ms, 12.724ms, 50094, 50094
3, 4, 32768, 16384, 85.354073ms, 12.739ms, 50094, 50094
0, 4, 32768, 16384, 85.365855ms, 12.805ms, 50094, 50094
